user_id,restaurant_id,rating
806,322,4.0
610,5,5.0
427,82,4.0
275,387,4.0
448,219,4.0
902,118,4.0
942,81,4.0
884,464,4.0
742,70,4.0
369,115,4.0
938,263,4.0
220,306,4.0
577,142,4.0
867,422,4.0
232,488,5.0
328,207,4.0
443,111,4.0
52,303,4.0
886,112,4.0
943,417,4.0
376,43,4.0
263,347,5.0
267,285,4.0
359,128,4.0
317,185,5.0
324,229,4.0
921,389,5.0
908,221,5.0
666,352,4.0
870,444,5.0
878,117,4.0
652,70,4.0
939,386,4.0
563,70,4.0
629,110,4.0
421,427,4.0
46,132,4.0
821,56,4.0
600,477,4.0
720,443,4.0
889,89,4.0
269,137,5.0
601,131,4.0
381,218,4.0
118,176,4.0
566,171,4.0
953,475,5.0
116,100,4.0
630,480,4.0
260,129,4.0
75,57,5.0
480,181,5.0
305,246,4.0
7,144,4.0
366,51,4.0
634,368,4.0
523,459,4.0
348,218,4.0
438,104,4.0
215,383,4.0
429,55,4.0
791,257,5.0
498,346,4.0
540,156,4.0
747,53,4.0
367,442,4.0
313,329,5.0
538,444,4.0
921,187,4.0
54,364,4.0
541,150,5.0
467,264,4.0
865,250,5.0
164,433,4.0
782,298,4.0
334,411,4.0
547,423,4.0
798,211,4.0
348,25,4.0
273,294,4.0
963,341,4.0
720,152,4.0
750,24,5.0
414,252,5.0
500,60,5.0
93,467,4.0
685,434,5.0
79,367,4.0
622,66,4.0
217,398,5.0
947,53,4.0
358,416,4.0
618,106,4.0
507,96,4.0
559,476,4.0
181,176,5.0
576,39,4.0
246,168,5.0
244,42,4.0
506,367,5.0
422,104,4.0
320,333,4.0
87,204,4.0
217,8,5.0
490,463,4.0
519,282,4.0
278,396,4.0
849,43,4.0
722,435,5.0
169,110,4.0
330,475,4.0
650,210,4.0
441,237,5.0
391,356,4.0
496,319,4.0
381,49,4.0
306,115,5.0
742,155,4.0
987,137,5.0
820,167,4.0
673,321,4.0
513,199,5.0
748,474,4.0
949,71,4.0
188,500,4.0
930,7,4.0
516,200,4.0
913,336,4.0
644,67,4.0
427,493,5.0
502,138,4.0
730,242,4.0
260,455,4.0
513,213,4.0
71,181,5.0
478,254,4.0
178,101,4.0
457,351,4.0
189,87,4.0
291,185,5.0
520,91,4.0
765,248,4.0
920,214,5.0
979,359,4.0
292,249,5.0
946,126,4.0
756,411,5.0
635,438,4.0
811,369,4.0
283,4,4.0
544,88,4.0
846,151,4.0
377,176,4.0
658,211,4.0
156,426,4.0
508,259,4.0
413,91,4.0
528,259,4.0
355,412,4.0
559,191,4.0
763,81,4.0
187,415,4.0
31,138,5.0
260,433,4.0
421,470,4.0
529,350,4.0
551,126,4.0
304,369,5.0
942,405,4.0
986,356,4.0
944,309,5.0
39,343,4.0
489,230,5.0
644,460,4.0
542,345,5.0
670,310,5.0
278,441,4.0
203,20,5.0
66,369,4.0
108,49,4.0
268,490,4.0
222,135,4.0
804,29,5.0
530,48,4.0
90,477,4.0
693,269,4.0
255,3,4.0
455,258,4.0
253,16,4.0
257,94,5.0
383,358,5.0
442,134,5.0
858,301,5.0
599,327,4.0
90,133,4.0
749,312,4.0
390,455,4.0
582,482,4.0
44,383,4.0
712,32,4.0
664,305,4.0
598,269,5.0
19,414,4.0
101,25,4.0
914,469,4.0
607,316,5.0
766,59,4.0
357,213,4.0
542,156,4.0
761,496,4.0
938,314,4.0
33,276,5.0
970,418,5.0
229,389,4.0
524,210,4.0
630,444,4.0
862,487,4.0
155,427,5.0
423,57,5.0
905,185,5.0
246,459,4.0
405,54,4.0
844,209,4.0
759,368,4.0
541,429,4.0
161,342,4.0
747,293,4.0
702,340,4.0
117,304,4.0
271,252,5.0
770,374,4.0
692,438,4.0
487,304,5.0
885,112,5.0
172,366,4.0
950,6,4.0
274,418,4.0
259,191,4.0
135,334,4.0
683,432,4.0
722,279,4.0
748,382,4.0
422,340,4.0
421,13,4.0
186,303,4.0
929,44,4.0
364,105,4.0
955,160,4.0
607,154,4.0
378,242,5.0
523,181,5.0
580,14,4.0
891,180,4.0
722,377,4.0
196,292,4.0
881,264,5.0
98,168,4.0
605,214,4.0
984,150,4.0
22,16,4.0
450,91,4.0
172,120,5.0
383,444,4.0
134,253,5.0
426,60,4.0
25,266,4.0
503,409,4.0
185,31,4.0
85,21,5.0
567,219,4.0
763,81,4.0
144,289,4.0
863,31,4.0
910,498,4.0
679,234,4.0
412,474,4.0
224,405,5.0
220,36,4.0
179,449,5.0
631,132,4.0
433,324,4.0
265,346,4.0
954,132,4.0
429,497,4.0
662,9,5.0
416,30,5.0
453,115,4.0
727,301,4.0
197,4,4.0
554,325,4.0
53,237,4.0
480,23,4.0
443,16,4.0
330,22,4.0
251,485,4.0
807,72,4.0
890,304,4.0
783,446,4.0
967,481,5.0
925,444,4.0
123,230,4.0
879,107,4.0
387,208,4.0
339,389,5.0
778,208,5.0
348,263,4.0
29,51,4.0
975,65,4.0
35,265,4.0
518,338,5.0
396,301,4.0
623,378,4.0
294,175,5.0
589,451,4.0
349,152,4.0
147,476,4.0
67,266,4.0
904,329,5.0
520,461,4.0
122,304,4.0
340,163,5.0
175,438,4.0
900,343,4.0
691,367,5.0
597,465,4.0
451,238,4.0
557,199,4.0
136,500,5.0
855,16,5.0
16,309,5.0
333,296,4.0
195,356,4.0
496,276,4.0
9,472,5.0
828,239,5.0
334,69,4.0
333,301,4.0
327,6,4.0
15,220,4.0
839,254,4.0
614,453,4.0
226,433,4.0
425,295,4.0
790,358,4.0
408,386,5.0
113,107,5.0
997,295,4.0
428,118,4.0
1,405,5.0
266,168,4.0
491,485,4.0
208,251,4.0
622,82,5.0
712,54,5.0
952,240,4.0
369,366,4.0
985,12,4.0
306,209,4.0
12,165,5.0
345,366,4.0
465,294,5.0
700,399,4.0
666,7,4.0
494,78,4.0
368,434,4.0
846,65,4.0
937,102,4.0
420,451,4.0
889,357,4.0
791,300,4.0
171,287,4.0
134,171,5.0
965,77,4.0
427,48,4.0
25,255,4.0
530,82,4.0
190,383,4.0
141,209,4.0
555,209,4.0
846,445,5.0
796,459,4.0
658,84,5.0
315,10,4.0
444,29,4.0
319,304,4.0
441,482,4.0
92,465,5.0
179,446,4.0
56,116,4.0
155,490,5.0
672,269,5.0
111,428,5.0
137,47,4.0
232,359,4.0
992,448,4.0
468,91,4.0
732,53,4.0
481,218,4.0
68,348,4.0
814,77,4.0
249,204,4.0
994,44,4.0
323,156,5.0
922,2,5.0
904,357,4.0
518,313,4.0
976,57,4.0
792,290,4.0
432,471,4.0
487,58,4.0
606,254,4.0
429,180,4.0
269,493,4.0
709,157,4.0
537,35,4.0
148,75,4.0
118,432,4.0
850,289,4.0
367,371,4.0
850,75,5.0
66,329,4.0
970,78,5.0
813,255,4.0
370,265,5.0
175,487,4.0
831,304,5.0
588,67,4.0
495,221,4.0
973,467,5.0
114,164,4.0
111,480,4.0
761,455,4.0
439,375,4.0
715,220,5.0
147,172,4.0
35,254,4.0
999,210,5.0
309,188,5.0
538,191,4.0
750,389,4.0
14,215,4.0
374,375,4.0
557,86,4.0
428,474,5.0
728,106,4.0
233,332,4.0
705,296,4.0
563,19,5.0
939,47,4.0
887,65,4.0
726,451,4.0
663,475,5.0
440,146,4.0
502,434,4.0
275,286,4.0
850,382,4.0
76,66,4.0
439,5,5.0
732,93,4.0
860,353,4.0
956,426,4.0
699,468,5.0
289,94,4.0
915,106,4.0
540,133,4.0
891,434,4.0
692,341,4.0
253,314,4.0
126,79,4.0
177,212,4.0
37,8,4.0
410,497,4.0
611,159,4.0
610,268,4.0
127,149,4.0
483,350,4.0
168,446,4.0
592,91,4.0
294,236,4.0
845,474,5.0
638,289,4.0
343,410,4.0
310,474,4.0
662,356,4.0
528,168,4.0
540,193,4.0
419,187,4.0
444,271,4.0
685,114,4.0
558,385,4.0
840,11,4.0
236,55,4.0
439,258,4.0
214,65,4.0
85,479,4.0
794,172,4.0
744,272,5.0
85,150,4.0
921,362,4.0
489,146,5.0
65,431,4.0
646,209,4.0
663,286,4.0
627,10,5.0
64,227,4.0
343,186,4.0
939,62,4.0
875,85,4.0
919,464,4.0
352,134,4.0
158,323,4.0
589,297,4.0
491,171,4.0
658,213,5.0
855,461,5.0
463,18,4.0
225,314,4.0
917,60,4.0
313,88,4.0
615,27,5.0
919,68,4.0
859,278,4.0
813,408,5.0
940,40,4.0
466,109,4.0
88,74,4.0
883,66,4.0
303,168,5.0
680,262,5.0
435,368,4.0
682,274,4.0
135,337,4.0
50,358,4.0
432,237,4.0
340,215,4.0
347,366,4.0
646,286,5.0
347,378,4.0
649,149,4.0
245,318,4.0
109,394,5.0
825,376,4.0
799,107,4.0
533,141,4.0
90,76,4.0
296,9,5.0
112,196,4.0
813,295,4.0
589,280,4.0
177,381,4.0
343,118,4.0
660,290,4.0
101,487,5.0
758,61,5.0
629,425,4.0
604,389,4.0
401,335,4.0
28,306,4.0
937,388,4.0
962,51,4.0
537,52,4.0
58,122,4.0
498,167,5.0
297,8,4.0
134,369,4.0
331,45,4.0
249,344,4.0
550,245,4.0
902,284,4.0
941,375,4.0
75,107,4.0
654,27,4.0
834,193,5.0
168,418,4.0
771,337,5.0
503,357,4.0
885,62,4.0
355,62,4.0
225,422,4.0
664,282,4.0
531,121,4.0
146,280,4.0
960,39,4.0
241,380,4.0
884,277,4.0
893,94,4.0
344,431,4.0
749,115,4.0
35,176,4.0
702,121,4.0
1,13,5.0
996,485,4.0
153,387,4.0
429,416,4.0
945,163,4.0
508,275,4.0
126,398,4.0
491,176,4.0
482,470,5.0
345,337,4.0
912,379,4.0
738,324,4.0
221,173,4.0
915,488,5.0
919,275,4.0
723,64,4.0
25,101,4.0
528,322,4.0
182,463,4.0
499,66,4.0
841,331,4.0
641,45,4.0
42,87,4.0
915,458,4.0
481,67,4.0
930,453,4.0
848,259,4.0
748,422,5.0
872,205,5.0
439,426,4.0
402,467,5.0
546,424,4.0
345,178,4.0
893,419,4.0
45,280,5.0
646,344,5.0
21,17,5.0
634,296,4.0
70,202,4.0
864,450,4.0
873,172,4.0
48,407,5.0
491,262,4.0
551,194,5.0
287,149,4.0
10,375,4.0
542,376,4.0
756,35,4.0
274,369,5.0
956,29,4.0
600,263,4.0
756,221,4.0
381,53,4.0
329,421,4.0
479,279,4.0
15,353,5.0
516,392,4.0
191,76,4.0
168,494,4.0
521,176,4.0
621,10,4.0
137,463,4.0
154,117,4.0
388,280,4.0
209,218,4.0
272,175,5.0
143,234,4.0
611,437,4.0
889,252,4.0
820,295,4.0
69,451,4.0
247,322,5.0
261,6,5.0
788,21,4.0
79,73,4.0
658,330,4.0
623,36,4.0
770,387,5.0
605,233,4.0
525,216,4.0
772,470,4.0
938,497,4.0
621,206,4.0
330,426,4.0
189,429,4.0
95,44,5.0
617,91,5.0
8,417,4.0
67,316,4.0
496,470,4.0
191,93,5.0
366,467,5.0
768,339,4.0
521,454,5.0
990,493,4.0
117,83,4.0
267,333,4.0
611,282,5.0
485,470,5.0
509,21,4.0
298,228,4.0
909,376,4.0
164,130,4.0
376,175,4.0
653,108,5.0
268,414,4.0
549,283,4.0
74,71,4.0
508,404,4.0
73,50,4.0
308,95,4.0
199,279,4.0
130,397,4.0
758,337,5.0
824,132,5.0
572,398,4.0
791,276,4.0
615,380,4.0
808,13,4.0
832,3,4.0
487,474,4.0
853,474,4.0
151,466,4.0
669,224,4.0
206,462,4.0
986,175,4.0
179,387,4.0
197,385,4.0
735,90,4.0
89,408,4.0
799,241,4.0
434,35,4.0
788,14,4.0
748,195,5.0
183,397,4.0
209,431,4.0
493,306,4.0
130,334,4.0
665,213,4.0
13,410,4.0
634,3,5.0
871,179,4.0
732,40,5.0
106,452,5.0
375,164,4.0
582,307,5.0
707,235,4.0
698,257,4.0
99,360,5.0
594,495,4.0
587,417,5.0
886,391,4.0
852,373,4.0
192,116,5.0
325,52,4.0
979,376,4.0
726,395,4.0
827,411,5.0
956,142,4.0
467,86,5.0
894,464,4.0
367,46,4.0
318,332,4.0
144,497,4.0
384,238,4.0
216,10,5.0
361,152,5.0
324,61,4.0
15,494,4.0
217,18,5.0
492,86,5.0
951,137,5.0
547,401,4.0
183,230,4.0
270,128,4.0
945,104,4.0
467,186,4.0
870,397,4.0
612,178,4.0
519,357,4.0
542,6,4.0
467,341,4.0
305,307,4.0
985,36,4.0
144,327,4.0
111,356,4.0
232,281,4.0
691,395,4.0
584,300,4.0
722,14,5.0
732,237,5.0
592,285,4.0
500,330,4.0
595,50,4.0
554,496,5.0
273,261,4.0
703,456,4.0
173,110,4.0
973,197,4.0
7,378,4.0
155,252,5.0
522,88,5.0
546,488,4.0
548,313,5.0
921,26,4.0
518,262,4.0
920,144,4.0
914,60,4.0
215,356,4.0
134,268,4.0
285,75,5.0
126,3,4.0
921,63,4.0
439,236,4.0
849,448,4.0
686,446,5.0
152,229,4.0
331,390,4.0
538,275,4.0
383,18,4.0
115,80,5.0
894,215,4.0
482,171,4.0
284,485,5.0
899,329,4.0
75,255,4.0
166,387,4.0
189,126,4.0
78,255,4.0
947,72,4.0
602,38,5.0
688,324,5.0
21,204,4.0
566,172,4.0
184,223,4.0
871,217,4.0
222,245,5.0
827,336,4.0
328,191,4.0
179,298,4.0
788,320,4.0
112,182,4.0
736,334,5.0
726,383,4.0
59,205,4.0
327,361,4.0
905,199,5.0
621,332,4.0
897,165,4.0
669,242,4.0
191,388,4.0
200,130,4.0
312,227,4.0
708,122,4.0
35,44,4.0
379,451,4.0
387,196,4.0
758,358,4.0
237,204,5.0
616,467,4.0
519,458,4.0
283,318,4.0
1,257,5.0
731,17,4.0
464,272,4.0
230,9,5.0
967,249,4.0
172,437,4.0
87,201,4.0
553,59,4.0
123,375,4.0
843,393,4.0
298,140,4.0
885,119,4.0
929,41,4.0
690,399,4.0
575,322,4.0
484,331,4.0
165,267,4.0
699,8,4.0
383,183,4.0
209,480,5.0
739,134,4.0
432,181,4.0
389,404,4.0
560,423,4.0
224,355,4.0
3,72,4.0
372,498,5.0
687,113,4.0
446,107,4.0
611,290,4.0
116,313,4.0
270,117,4.0
447,120,4.0
368,147,4.0
253,327,5.0
317,415,4.0
415,210,4.0
95,296,4.0
785,398,4.0
892,103,4.0
24,124,4.0
628,245,4.0
663,379,4.0
850,356,4.0
50,209,4.0
502,421,4.0
718,428,4.0
498,393,4.0
335,314,4.0
79,404,4.0
582,109,5.0
27,377,4.0
271,348,4.0
562,50,5.0
804,404,5.0
247,105,5.0
776,420,4.0
591,373,4.0
387,27,4.0
702,456,4.0
559,288,4.0
973,257,4.0
361,273,4.0
866,137,4.0
984,340,4.0
488,301,4.0
352,480,4.0
701,322,4.0
928,32,4.0
256,45,4.0
222,265,4.0
884,30,5.0
753,84,4.0
781,166,5.0
1,316,5.0
546,1,4.0
446,249,4.0
79,261,4.0
236,63,4.0
334,483,4.0
889,164,4.0
349,321,4.0
98,334,4.0
82,201,5.0
502,222,4.0
967,152,4.0
477,132,5.0
927,114,4.0
704,462,5.0
765,217,4.0
921,196,4.0
550,281,4.0
14,202,4.0
392,483,5.0
347,135,4.0
310,234,4.0
386,141,4.0
209,196,4.0
357,498,4.0
974,43,4.0
601,57,4.0
568,420,4.0
94,142,4.0
93,210,4.0
340,72,4.0
597,224,4.0
445,27,4.0
757,128,4.0
22,106,4.0
291,165,4.0
485,215,5.0
784,71,4.0
306,204,4.0
634,153,5.0
128,67,4.0
625,90,5.0
939,260,4.0
273,362,4.0
848,228,4.0
442,79,5.0
503,96,4.0
130,349,4.0
132,330,4.0
597,469,4.0
935,382,4.0
482,246,5.0
862,272,4.0
390,495,4.0
593,403,5.0
999,157,4.0
985,116,4.0
325,435,4.0
69,18,4.0
660,442,4.0
448,172,4.0
528,16,5.0
819,449,5.0
617,240,4.0
165,386,4.0
488,56,4.0
713,79,4.0
709,103,4.0
426,284,4.0
697,193,4.0
834,5,4.0
265,106,4.0
875,278,5.0
612,373,5.0
342,100,4.0
832,238,4.0
726,269,4.0
278,321,4.0
674,400,4.0
439,489,4.0
157,86,4.0
422,320,4.0
251,32,4.0
878,336,4.0
609,51,4.0
530,79,4.0
327,186,4.0
961,174,4.0
895,436,4.0
97,106,4.0
513,63,4.0
216,76,4.0
132,316,4.0
260,321,4.0
125,373,4.0
82,81,4.0
283,361,4.0
683,128,5.0
59,183,4.0
544,243,4.0
161,185,5.0
284,498,4.0
106,220,4.0
105,71,5.0
439,457,4.0
228,342,4.0
700,154,4.0
582,245,4.0
318,140,5.0
464,71,4.0
802,46,4.0
599,47,4.0
882,79,5.0
874,422,4.0
472,149,4.0
56,398,4.0
625,130,4.0
13,456,4.0
440,127,4.0
18,365,4.0
694,119,4.0
973,454,5.0
113,485,5.0
229,357,5.0
171,417,4.0
295,489,4.0
189,262,4.0
426,244,4.0
977,474,4.0
79,382,4.0
658,103,4.0
919,489,5.0
182,37,4.0
499,142,4.0
798,37,4.0
762,8,4.0
866,231,4.0
826,333,4.0
708,397,4.0
835,296,5.0
71,107,4.0
248,348,4.0
146,442,5.0
618,18,4.0
775,313,4.0
296,83,4.0
582,422,4.0
470,288,4.0
506,470,4.0
193,194,4.0
68,461,4.0
494,215,5.0
817,281,4.0
52,220,4.0
882,442,4.0
363,459,4.0
797,289,4.0
917,344,4.0
474,194,4.0
846,158,4.0
521,465,4.0
763,104,4.0
431,34,4.0
844,102,4.0
298,127,5.0
435,214,4.0
696,325,4.0
691,432,4.0
198,296,4.0
128,179,4.0
532,80,4.0
984,141,4.0
411,474,4.0
934,31,4.0
840,372,4.0
65,423,4.0
694,63,4.0
241,48,4.0
369,87,4.0
536,304,4.0
384,61,4.0
431,396,5.0
967,334,4.0
83,440,4.0
982,274,5.0
831,411,5.0
697,284,4.0
951,466,4.0
828,80,4.0
611,180,4.0
574,272,4.0
286,77,4.0
989,442,5.0
534,221,5.0
459,393,4.0
212,282,4.0
126,28,4.0
413,361,4.0
499,77,5.0
425,164,4.0
554,9,4.0
610,175,4.0
961,462,4.0
543,307,5.0
158,76,4.0
112,245,4.0
402,122,4.0
759,185,4.0
122,32,4.0
273,486,4.0
294,451,4.0
398,250,5.0
471,57,5.0
985,310,4.0
207,372,4.0
110,144,4.0
440,318,4.0
278,84,5.0
963,480,4.0
568,56,4.0
887,279,4.0
915,273,4.0
569,464,4.0
940,166,4.0
482,456,4.0
803,467,4.0
114,158,5.0
893,249,5.0
897,186,4.0
820,482,4.0
853,78,5.0
477,22,4.0
710,108,4.0
933,273,5.0
321,252,4.0
179,15,4.0
897,370,4.0
219,304,5.0
789,160,4.0
949,205,4.0
528,469,4.0
492,113,5.0
891,168,4.0
61,353,4.0
54,253,4.0
680,441,4.0
538,186,4.0
848,347,4.0
988,227,5.0
65,16,4.0
612,156,4.0
586,354,4.0
704,111,4.0
171,1,4.0
273,41,5.0
889,48,4.0
699,415,4.0
535,420,4.0
391,108,4.0
940,161,4.0
693,161,4.0
327,359,5.0
108,128,4.0
847,210,4.0
162,151,4.0
814,444,4.0
452,255,4.0
206,471,4.0
590,463,4.0
16,218,4.0
327,30,4.0
608,473,4.0
659,45,4.0
2,80,4.0
10,39,4.0
434,240,4.0
125,45,4.0
81,78,4.0
485,337,4.0
652,396,5.0
838,349,4.0
150,288,5.0
800,440,4.0
873,280,4.0
340,116,4.0
129,269,4.0
438,404,4.0
751,335,4.0
501,312,4.0
58,53,4.0
198,68,5.0
211,182,4.0
914,34,4.0
902,284,4.0
45,306,5.0
97,386,4.0
279,249,4.0
535,111,4.0
410,94,5.0
461,410,4.0
391,179,4.0
847,47,5.0
44,282,5.0
27,340,4.0
794,362,4.0
97,92,4.0
975,376,4.0
548,212,4.0
621,75,4.0
567,378,4.0
704,202,5.0
219,445,4.0
185,407,4.0
69,421,4.0
829,297,4.0
130,308,4.0
567,211,4.0
890,493,4.0
609,338,4.0
848,433,5.0
599,411,4.0
806,134,4.0
631,330,5.0
720,66,4.0
334,280,4.0
925,422,4.0
154,28,4.0
547,412,4.0
79,117,4.0
579,493,4.0
855,370,4.0
413,487,4.0
546,450,4.0
609,317,4.0
169,430,4.0
681,325,4.0
663,114,4.0
583,75,4.0
515,202,5.0
314,427,4.0
32,59,4.0
287,386,5.0
594,15,5.0
43,231,4.0
903,105,4.0
617,165,4.0
1,199,4.0
573,404,4.0
270,354,4.0
180,35,4.0
736,162,4.0
518,245,4.0
103,470,5.0
10,287,5.0
583,383,4.0
90,471,4.0
226,19,5.0
670,452,5.0
740,280,4.0
917,340,4.0
126,423,4.0
956,348,4.0
209,182,4.0
97,423,5.0
74,401,4.0
627,147,5.0
191,374,4.0
682,176,4.0
819,163,4.0
960,416,4.0
716,175,4.0
56,494,5.0
720,47,4.0
553,256,4.0
32,448,4.0
527,174,4.0
574,103,4.0
667,121,4.0
284,419,4.0
721,350,5.0
832,145,4.0
494,42,5.0
187,367,4.0
498,29,4.0
442,454,4.0
130,380,4.0
639,273,4.0
292,465,4.0
114,14,4.0
199,408,4.0
13,441,4.0
271,306,4.0
601,313,4.0
215,485,4.0
444,189,4.0
790,360,4.0
512,295,4.0
447,183,4.0
986,352,4.0
993,36,4.0
715,370,4.0
74,37,5.0
537,496,4.0
101,14,4.0
176,411,4.0
427,123,4.0
117,83,4.0
166,159,5.0
41,494,4.0
429,329,4.0
344,102,4.0
424,337,4.0
366,83,4.0
120,44,4.0
609,68,4.0
657,48,4.0
728,57,5.0
229,75,4.0
825,22,4.0
130,132,5.0
352,465,4.0
889,456,4.0
318,302,5.0
984,443,4.0
649,418,4.0
836,267,4.0
337,287,4.0
273,395,4.0
117,120,4.0
818,246,4.0
368,56,4.0
94,38,4.0
168,245,4.0
954,21,4.0
715,110,5.0
341,94,4.0
661,394,4.0
914,410,4.0
695,475,4.0
925,136,4.0
152,231,5.0
586,8,4.0
877,444,5.0
913,328,4.0
274,375,4.0
554,290,4.0
496,251,4.0
724,400,4.0
101,361,5.0
557,397,4.0
82,87,4.0
529,204,4.0
73,219,4.0
14,406,5.0
433,480,4.0
157,241,4.0
735,411,4.0
132,320,4.0
338,258,4.0
404,109,4.0
376,256,4.0
888,481,4.0
559,282,4.0
107,220,5.0
620,83,4.0
265,107,4.0
205,69,4.0
79,97,4.0
155,212,4.0
783,286,4.0
988,237,5.0
997,8,4.0
247,294,5.0
531,189,4.0
858,81,5.0
948,108,4.0
538,321,4.0
729,67,4.0
154,174,4.0
154,346,4.0
686,351,5.0
92,328,4.0
433,43,4.0
338,187,4.0
480,302,5.0
693,200,4.0
131,381,4.0
450,419,4.0
993,39,4.0
810,220,4.0
787,307,5.0
273,4,4.0
929,121,4.0
588,336,4.0
177,77,4.0
696,468,4.0
831,179,4.0
643,133,4.0
875,311,4.0
49,229,4.0
567,276,4.0
666,152,4.0
355,164,4.0
712,290,5.0
308,378,5.0
868,109,5.0
885,126,4.0
630,240,4.0
775,310,5.0
46,418,4.0
302,467,4.0
868,401,4.0
912,389,4.0
408,345,4.0
189,146,5.0
822,252,4.0
830,183,4.0
129,309,4.0
561,306,5.0
537,72,4.0
266,219,4.0
118,207,4.0
464,173,5.0
144,141,4.0
442,272,4.0
200,214,4.0
157,468,5.0
487,269,4.0
860,20,5.0
134,66,4.0
912,483,5.0
148,303,4.0
336,147,4.0
71,429,4.0
233,165,4.0
334,378,4.0
811,310,4.0
666,6,5.0
90,14,4.0
334,132,4.0
199,342,4.0
161,243,4.0
538,439,4.0
121,231,4.0
301,228,5.0
724,162,4.0
575,283,4.0
963,263,4.0
436,131,5.0
68,431,4.0
765,225,5.0
922,258,5.0
459,234,4.0
514,336,5.0
398,409,4.0
620,316,4.0
286,463,4.0
561,24,4.0
140,271,4.0
730,95,4.0
556,142,4.0
929,182,4.0
781,206,4.0
590,390,4.0
728,462,4.0
894,81,4.0
610,274,4.0
748,276,4.0
282,371,5.0
661,446,4.0
924,465,4.0
816,208,4.0
996,296,4.0
936,39,5.0
578,436,4.0
746,288,4.0
457,124,4.0
87,364,4.0
79,457,4.0
205,283,4.0
791,366,4.0
337,180,4.0
254,97,5.0
304,191,5.0
380,74,5.0
130,447,4.0
596,273,4.0
276,497,4.0
699,49,5.0
558,484,4.0
899,337,4.0
183,210,4.0
268,116,4.0
808,23,4.0
322,98,4.0
512,328,4.0
612,397,4.0
78,407,4.0
784,313,4.0
339,190,5.0
674,182,4.0
556,148,4.0
509,342,4.0
238,495,4.0
134,436,4.0
973,23,4.0
192,105,4.0
356,163,4.0
278,67,4.0
18,290,4.0
524,289,4.0
180,46,4.0
123,81,4.0
246,429,5.0
734,147,5.0
373,222,4.0
51,343,4.0
1000,15,4.0
71,379,4.0
480,121,5.0
560,78,4.0
19,322,5.0
774,295,5.0
84,241,5.0
155,18,4.0
565,256,4.0
619,454,5.0
357,443,4.0
816,416,4.0
647,277,4.0
443,424,5.0
69,476,4.0
523,27,4.0
143,2,4.0
192,353,5.0
387,464,4.0
378,295,4.0
581,470,4.0
535,312,5.0
693,363,4.0
293,383,4.0
9,239,4.0
271,13,4.0
387,382,4.0
93,184,4.0
966,194,4.0
529,462,5.0
154,56,4.0
405,230,4.0
840,489,4.0
149,28,4.0
889,320,4.0
267,71,4.0
422,210,5.0
840,448,4.0
618,184,4.0
472,425,4.0
893,375,4.0
547,356,4.0
631,41,4.0
526,484,4.0
503,492,5.0
14,260,5.0
778,441,4.0
652,414,4.0
806,344,4.0
364,84,4.0
119,46,4.0
238,440,4.0
546,159,4.0
169,344,4.0
522,7,4.0
634,474,4.0
913,333,5.0
657,438,5.0
963,136,4.0
958,183,4.0
735,197,4.0
883,172,4.0
769,397,5.0
780,349,4.0
871,276,4.0
516,78,4.0
938,416,4.0
397,444,4.0
866,178,4.0
106,27,4.0
85,120,4.0
214,281,5.0
121,308,4.0
132,196,4.0
850,277,4.0
197,18,4.0
19,295,4.0
642,271,4.0
12,53,4.0
81,294,4.0
330,432,4.0
866,52,4.0
774,216,5.0
392,72,4.0
637,28,4.0
307,469,5.0
267,400,5.0
447,252,4.0
441,374,4.0
895,400,4.0
652,35,4.0
841,401,4.0
2,201,5.0
520,249,4.0
762,99,4.0
651,308,4.0
636,477,4.0
309,487,4.0
740,466,4.0
522,140,4.0
469,83,4.0
212,48,5.0
112,278,4.0
8,379,5.0
804,248,4.0
477,383,4.0
874,177,4.0
460,52,4.0
253,79,4.0
526,385,5.0
752,322,4.0
438,64,4.0
754,8,4.0
981,214,4.0
854,25,4.0
661,450,4.0
236,256,4.0
306,243,4.0
478,457,4.0
679,457,4.0
20,461,4.0
216,198,5.0
855,94,4.0
135,207,4.0
905,435,5.0
129,437,5.0
410,15,4.0
422,178,5.0
294,455,4.0
246,378,4.0
701,75,4.0
556,104,5.0
86,294,4.0
556,168,4.0
842,450,5.0
375,115,4.0
446,496,4.0
378,39,4.0
390,458,4.0
657,364,4.0
51,273,4.0
242,135,4.0
294,374,4.0
920,232,5.0
563,39,4.0
266,452,4.0
120,291,5.0
712,307,4.0
917,47,4.0
248,36,4.0
70,320,4.0
853,95,5.0
57,473,4.0
382,361,4.0
39,13,4.0
984,146,4.0
801,405,4.0
443,368,4.0
18,65,4.0
952,228,4.0
732,242,4.0
825,8,5.0
756,500,4.0
352,304,5.0
972,341,4.0
816,43,5.0
298,244,4.0
283,181,5.0
586,85,5.0
110,155,4.0
180,275,4.0
938,23,4.0
544,115,5.0
746,306,4.0
794,435,5.0
25,299,4.0
843,99,4.0
791,104,4.0
738,372,4.0
57,51,4.0
180,362,4.0
232,112,5.0
894,453,5.0
343,244,4.0
477,169,4.0
799,72,4.0
576,139,4.0
455,336,5.0
232,231,4.0
289,239,5.0
213,472,5.0
258,253,4.0
530,469,4.0
687,436,4.0
929,407,4.0
229,49,4.0
226,422,5.0
596,303,4.0
803,72,5.0
435,263,4.0
882,322,4.0
758,222,4.0
402,77,4.0
622,62,4.0
766,471,4.0
